date,data,cols
2025-10-28 05:40:00+07:00,0.007105985,cpu_usage
2025-10-28 05:50:00+07:00,0.013382839,cpu_usage
2025-10-28 06:00:00+07:00,0.01064566,cpu_usage
2025-10-28 06:10:00+07:00,0.007261596,cpu_usage
2025-10-28 06:20:00+07:00,0.008719663,cpu_usage
2025-10-28 06:30:00+07:00,0.007811765,cpu_usage
2025-10-28 06:40:00+07:00,0.007878252,cpu_usage
2025-10-28 06:50:00+07:00,0.007445837,cpu_usage
2025-10-28 07:00:00+07:00,0.007307444,cpu_usage
2025-10-28 07:10:00+07:00,0.007383433,cpu_usage
2025-10-28 07:20:00+07:00,0.007505047,cpu_usage
2025-10-28 07:30:00+07:00,0.007601083,cpu_usage
2025-10-28 07:40:00+07:00,0.00740986,cpu_usage
2025-10-28 07:50:00+07:00,0.013267519,cpu_usage
2025-10-28 08:00:00+07:00,19.53100765,cpu_usage
2025-10-28 08:10:00+07:00,19.09743881,cpu_usage
2025-10-28 08:20:00+07:00,20.06237602,cpu_usage
2025-10-28 08:30:00+07:00,20.36080116,cpu_usage
2025-10-28 08:40:00+07:00,19.75199056,cpu_usage
2025-10-28 08:50:00+07:00,19.46236193,cpu_usage
2025-10-28 09:00:00+07:00,19.47148301,cpu_usage
2025-10-28 09:10:00+07:00,18.97524253,cpu_usage
2025-10-28 09:20:00+07:00,20.09521569,cpu_usage
2025-10-28 09:30:00+07:00,19.94039904,cpu_usage
2025-10-28 09:40:00+07:00,20.42692401,cpu_usage
2025-10-28 09:50:00+07:00,19.16434903,cpu_usage
2025-10-28 10:00:00+07:00,0.008498077,cpu_usage
2025-10-28 10:10:00+07:00,0.007888318,cpu_usage
2025-10-28 10:20:00+07:00,0.010051977,cpu_usage
2025-10-28 10:30:00+07:00,0.007844541,cpu_usage
2025-10-28 10:40:00+07:00,0.014971623,cpu_usage
2025-10-28 10:50:00+07:00,0.007553063,cpu_usage
2025-10-28 11:00:00+07:00,0.442890883,cpu_usage
2025-10-28 11:10:00+07:00,12.16250864,cpu_usage
2025-10-28 11:20:00+07:00,12.05966863,cpu_usage
2025-10-28 11:30:00+07:00,12.54815201,cpu_usage
2025-10-28 11:40:00+07:00,12.4356331,cpu_usage
2025-10-28 11:50:00+07:00,12.48675708,cpu_usage
2025-10-28 12:00:00+07:00,11.87615185,cpu_usage
2025-10-28 12:10:00+07:00,12.68549852,cpu_usage
2025-10-28 12:20:00+07:00,11.63981421,cpu_usage
2025-10-28 12:30:00+07:00,12.55472593,cpu_usage
2025-10-28 12:40:00+07:00,12.06739659,cpu_usage
2025-10-28 12:50:00+07:00,12.41464285,cpu_usage
2025-10-28 13:00:00+07:00,12.37488858,cpu_usage
2025-10-28 13:10:00+07:00,11.32593432,cpu_usage
2025-10-28 13:20:00+07:00,11.77110997,cpu_usage
2025-10-28 13:30:00+07:00,12.80616675,cpu_usage
2025-10-28 13:40:00+07:00,12.719488,cpu_usage
2025-10-28 13:50:00+07:00,12.41586623,cpu_usage
2025-10-28 14:00:00+07:00,12.53953381,cpu_usage
2025-10-28 14:10:00+07:00,11.62082196,cpu_usage
2025-10-28 14:20:00+07:00,9.580680142,cpu_usage
2025-10-28 14:30:00+07:00,12.02059246,cpu_usage
2025-10-28 14:40:00+07:00,11.12645771,cpu_usage
2025-10-28 14:50:00+07:00,11.78678954,cpu_usage
2025-10-28 15:00:00+07:00,11.4513597,cpu_usage
2025-10-28 15:10:00+07:00,0.007587643,cpu_usage
2025-10-28 15:20:00+07:00,0.00752109,cpu_usage
2025-10-28 15:30:00+07:00,0.007592768,cpu_usage
2025-10-28 15:40:00+07:00,0.007378579,cpu_usage
2025-10-28 15:50:00+07:00,0.00745946,cpu_usage
2025-10-28 16:00:00+07:00,0.007776925,cpu_usage
2025-10-28 16:10:00+07:00,0.007528733,cpu_usage
2025-10-28 16:20:00+07:00,0.007624583,cpu_usage
2025-10-28 16:30:00+07:00,0.007883969,cpu_usage
2025-10-28 16:40:00+07:00,0.00768837,cpu_usage
2025-10-28 16:50:00+07:00,0.007740928,cpu_usage
2025-10-28 17:00:00+07:00,0.01114088,cpu_usage
2025-10-28 17:10:00+07:00,0.007553967,cpu_usage
2025-10-28 17:20:00+07:00,0.007872522,cpu_usage
2025-10-28 17:30:00+07:00,0.007586241,cpu_usage
2025-10-28 17:40:00+07:00,0.007723496,cpu_usage
2025-10-28 17:50:00+07:00,0.007728494,cpu_usage
2025-10-28 18:00:00+07:00,0.007524286,cpu_usage
2025-10-28 18:10:00+07:00,0.007722823,cpu_usage
2025-10-28 18:20:00+07:00,0.012425533,cpu_usage
2025-10-28 18:30:00+07:00,0.007361715,cpu_usage
2025-10-28 18:40:00+07:00,0.00747944,cpu_usage
2025-10-28 18:50:00+07:00,0.007690786,cpu_usage
2025-10-28 19:00:00+07:00,18.92995191,cpu_usage
2025-10-28 19:10:00+07:00,20.83876271,cpu_usage
2025-10-28 19:20:00+07:00,20.22966176,cpu_usage
2025-10-28 19:30:00+07:00,20.54903329,cpu_usage
2025-10-28 19:40:00+07:00,21.36115433,cpu_usage
2025-10-28 19:50:00+07:00,21.75921061,cpu_usage
2025-10-28 20:00:00+07:00,21.53331722,cpu_usage
2025-10-28 20:10:00+07:00,20.3846386,cpu_usage
2025-10-28 20:20:00+07:00,21.69155972,cpu_usage
2025-10-28 20:30:00+07:00,23.00671542,cpu_usage
2025-10-28 20:40:00+07:00,22.00805785,cpu_usage
2025-10-28 20:50:00+07:00,22.6126573,cpu_usage
2025-10-28 21:00:00+07:00,23.54593625,cpu_usage
2025-10-28 21:10:00+07:00,21.57654932,cpu_usage
2025-10-28 21:20:00+07:00,23.5833171,cpu_usage
2025-10-28 21:30:00+07:00,24.31028488,cpu_usage
2025-10-28 21:40:00+07:00,22.95834731,cpu_usage
2025-10-28 21:50:00+07:00,20.93707052,cpu_usage
2025-10-28 22:00:00+07:00,0.008398591,cpu_usage
2025-10-28 22:10:00+07:00,0.007950047,cpu_usage
2025-10-28 22:20:00+07:00,0.008023346,cpu_usage
2025-10-28 22:30:00+07:00,0.007839378,cpu_usage
2025-10-28 22:40:00+07:00,0.010799778,cpu_usage
2025-10-28 22:50:00+07:00,0.008553249,cpu_usage
2025-10-28 23:00:00+07:00,0.008619066,cpu_usage
2025-10-28 23:10:00+07:00,0.008349965,cpu_usage
2025-10-28 23:20:00+07:00,0.008245209,cpu_usage
2025-10-28 23:30:00+07:00,0.00803019,cpu_usage
2025-10-28 23:40:00+07:00,0.011690565,cpu_usage
2025-10-28 23:50:00+07:00,0.008076709,cpu_usage
2025-10-29 00:00:00+07:00,1.759218344,cpu_usage
2025-10-29 00:10:00+07:00,1.694520096,cpu_usage
2025-10-29 00:20:00+07:00,1.7077359,cpu_usage
2025-10-29 00:30:00+07:00,1.579198783,cpu_usage
2025-10-29 00:40:00+07:00,1.593902804,cpu_usage
2025-10-29 00:50:00+07:00,1.651121053,cpu_usage
2025-10-29 01:00:00+07:00,1.611072886,cpu_usage
2025-10-29 01:10:00+07:00,1.647375479,cpu_usage
2025-10-29 01:20:00+07:00,1.500761238,cpu_usage
2025-10-29 01:30:00+07:00,1.610818721,cpu_usage
2025-10-29 01:40:00+07:00,1.543988277,cpu_usage
2025-10-29 01:50:00+07:00,1.897080924,cpu_usage
2025-10-29 02:00:00+07:00,1.73301319,cpu_usage
2025-10-29 02:10:00+07:00,1.563117026,cpu_usage
2025-10-29 02:20:00+07:00,1.621596001,cpu_usage
2025-10-29 02:30:00+07:00,1.384404126,cpu_usage
2025-10-29 02:40:00+07:00,1.62307988,cpu_usage
2025-10-29 02:50:00+07:00,1.568451641,cpu_usage
2025-10-29 03:00:00+07:00,1.854483361,cpu_usage
2025-10-29 03:10:00+07:00,1.568436711,cpu_usage
2025-10-29 03:20:00+07:00,1.7611133,cpu_usage
2025-10-29 03:30:00+07:00,1.682361001,cpu_usage
2025-10-29 03:40:00+07:00,0.007482807,cpu_usage
2025-10-29 03:50:00+07:00,0.007713192,cpu_usage
2025-10-29 04:00:00+07:00,1.671658707,cpu_usage
2025-10-29 04:10:00+07:00,1.379306218,cpu_usage
2025-10-29 04:20:00+07:00,1.413022073,cpu_usage
2025-10-29 04:30:00+07:00,1.45520071,cpu_usage
2025-10-29 04:40:00+07:00,1.387174622,cpu_usage
2025-10-29 04:50:00+07:00,1.522498983,cpu_usage
2025-10-29 05:00:00+07:00,0.007791232,cpu_usage
2025-10-29 05:10:00+07:00,0.008157596,cpu_usage
2025-10-29 05:20:00+07:00,0.007718822,cpu_usage
2025-10-29 05:30:00+07:00,0.008095863,cpu_usage
2025-10-29 05:40:00+07:00,0.008005642,cpu_usage
2025-10-29 05:50:00+07:00,0.009715303,cpu_usage
2025-10-29 06:00:00+07:00,0.007899624,cpu_usage
2025-10-29 06:10:00+07:00,0.008121413,cpu_usage
2025-10-29 06:20:00+07:00,0.008459899,cpu_usage
2025-10-29 06:30:00+07:00,0.007850351,cpu_usage
2025-10-29 06:40:00+07:00,0.008182955,cpu_usage
2025-10-29 06:50:00+07:00,0.00807961,cpu_usage
2025-10-29 07:00:00+07:00,0.008251529,cpu_usage
2025-10-29 07:10:00+07:00,0.008173747,cpu_usage
2025-10-29 07:20:00+07:00,0.007929715,cpu_usage
2025-10-29 07:30:00+07:00,0.00788696,cpu_usage
2025-10-29 07:40:00+07:00,0.008430928,cpu_usage
2025-10-29 07:50:00+07:00,0.007862399,cpu_usage
2025-10-29 08:00:00+07:00,0.007787641,cpu_usage
2025-10-29 08:10:00+07:00,0.007983917,cpu_usage
2025-10-29 08:20:00+07:00,21.18819604,cpu_usage
2025-10-29 08:30:00+07:00,20.98221946,cpu_usage
2025-10-29 08:40:00+07:00,21.69435475,cpu_usage
2025-10-29 08:50:00+07:00,21.16438638,cpu_usage
2025-10-29 09:00:00+07:00,20.7283972,cpu_usage
2025-10-29 09:10:00+07:00,21.85133019,cpu_usage
2025-10-29 09:20:00+07:00,21.33021141,cpu_usage
2025-10-29 09:30:00+07:00,20.13690741,cpu_usage
2025-10-29 09:40:00+07:00,20.83833777,cpu_usage
2025-10-29 09:50:00+07:00,20.9676216,cpu_usage
2025-10-29 10:00:00+07:00,21.21067964,cpu_usage
2025-10-29 10:10:00+07:00,21.97851483,cpu_usage
2025-10-29 10:20:00+07:00,0.00898759,cpu_usage
2025-10-29 10:30:00+07:00,0.008060632,cpu_usage
2025-10-29 10:40:00+07:00,0.008359697,cpu_usage
2025-10-29 10:50:00+07:00,0.008444946,cpu_usage
2025-10-29 11:00:00+07:00,13.3260127,cpu_usage
2025-10-29 11:10:00+07:00,12.9963068,cpu_usage
2025-10-29 11:20:00+07:00,13.01117185,cpu_usage
2025-10-29 11:30:00+07:00,13.94468055,cpu_usage
2025-10-29 11:40:00+07:00,13.50234116,cpu_usage
2025-10-29 11:50:00+07:00,13.76537123,cpu_usage
2025-10-29 12:00:00+07:00,13.21632562,cpu_usage
2025-10-29 12:10:00+07:00,13.28692345,cpu_usage
2025-10-29 12:20:00+07:00,13.3952616,cpu_usage
2025-10-29 12:30:00+07:00,13.63530885,cpu_usage
2025-10-29 12:40:00+07:00,13.81173917,cpu_usage
2025-10-29 12:50:00+07:00,12.88067959,cpu_usage
2025-10-29 13:00:00+07:00,13.11863787,cpu_usage
2025-10-29 13:10:00+07:00,13.72233947,cpu_usage
2025-10-29 13:20:00+07:00,13.1515806,cpu_usage
2025-10-29 13:30:00+07:00,13.37991104,cpu_usage
2025-10-29 13:40:00+07:00,14.01115314,cpu_usage
2025-10-29 13:50:00+07:00,14.06805141,cpu_usage
2025-10-29 14:00:00+07:00,13.37543503,cpu_usage
2025-10-29 14:10:00+07:00,13.84080276,cpu_usage
2025-10-29 14:20:00+07:00,12.89325484,cpu_usage
2025-10-29 14:30:00+07:00,13.56780287,cpu_usage
2025-10-29 14:40:00+07:00,12.66797034,cpu_usage
2025-10-29 14:50:00+07:00,13.84453679,cpu_usage
2025-10-29 15:00:00+07:00,0.008165551,cpu_usage
2025-10-29 15:10:00+07:00,0.007905495,cpu_usage
2025-10-29 15:20:00+07:00,0.007702046,cpu_usage
2025-10-29 15:30:00+07:00,0.008092988,cpu_usage
2025-10-29 15:40:00+07:00,0.008270592,cpu_usage
2025-10-29 15:50:00+07:00,0.007960917,cpu_usage
2025-10-29 16:00:00+07:00,0.00833275,cpu_usage
2025-10-29 16:10:00+07:00,0.008093612,cpu_usage
2025-10-29 16:20:00+07:00,0.009117503,cpu_usage
2025-10-29 16:30:00+07:00,0.007748249,cpu_usage
2025-10-29 16:40:00+07:00,0.008194635,cpu_usage
2025-10-29 16:50:00+07:00,0.007713484,cpu_usage
2025-10-29 17:00:00+07:00,0.008332422,cpu_usage
2025-10-29 17:10:00+07:00,0.007866403,cpu_usage
2025-10-29 17:20:00+07:00,0.008148823,cpu_usage
2025-10-29 17:30:00+07:00,0.007913446,cpu_usage
2025-10-29 17:40:00+07:00,0.007931934,cpu_usage
2025-10-29 17:50:00+07:00,0.008261277,cpu_usage
2025-10-29 18:00:00+07:00,0.007881222,cpu_usage
2025-10-29 18:10:00+07:00,0.007938053,cpu_usage
2025-10-29 18:20:00+07:00,0.007798363,cpu_usage
2025-10-29 18:30:00+07:00,0.007666521,cpu_usage
2025-10-29 18:40:00+07:00,0.007871823,cpu_usage
2025-10-29 18:50:00+07:00,0.007855653,cpu_usage
2025-10-29 19:00:00+07:00,20.29239188,cpu_usage
2025-10-29 19:10:00+07:00,21.15789686,cpu_usage
2025-10-29 19:20:00+07:00,21.35457833,cpu_usage
2025-10-29 19:30:00+07:00,22.11995703,cpu_usage
2025-10-29 19:40:00+07:00,21.54441968,cpu_usage
2025-10-29 19:50:00+07:00,22.18383768,cpu_usage
2025-10-29 20:00:00+07:00,20.33633406,cpu_usage
2025-10-29 20:10:00+07:00,24.2766054,cpu_usage
2025-10-29 20:20:00+07:00,20.80055588,cpu_usage
2025-10-29 20:30:00+07:00,22.84761722,cpu_usage
2025-10-29 20:40:00+07:00,19.96751611,cpu_usage
2025-10-29 20:50:00+07:00,20.44554866,cpu_usage
2025-10-29 21:00:00+07:00,23.9437319,cpu_usage
2025-10-29 21:10:00+07:00,25.03295374,cpu_usage
2025-10-29 21:20:00+07:00,23.50310869,cpu_usage
2025-10-29 21:30:00+07:00,25.07453268,cpu_usage
2025-10-29 21:40:00+07:00,21.9509372,cpu_usage
2025-10-29 21:50:00+07:00,21.34885344,cpu_usage
2025-10-29 22:00:00+07:00,0.008604667,cpu_usage
2025-10-29 22:10:00+07:00,0.008276297,cpu_usage
2025-10-29 22:20:00+07:00,0.00822858,cpu_usage
2025-10-29 22:30:00+07:00,0.008574049,cpu_usage
2025-10-29 22:40:00+07:00,0.008390674,cpu_usage
2025-10-29 22:50:00+07:00,0.00839348,cpu_usage
2025-10-29 23:00:00+07:00,0.008539776,cpu_usage
2025-10-29 23:10:00+07:00,0.008667321,cpu_usage
2025-10-29 23:20:00+07:00,0.008360168,cpu_usage
2025-10-29 23:30:00+07:00,0.009691857,cpu_usage
2025-10-29 23:40:00+07:00,0.008376888,cpu_usage
2025-10-29 23:50:00+07:00,0.008740368,cpu_usage
2025-10-30 00:00:00+07:00,1.694764269,cpu_usage
2025-10-30 00:10:00+07:00,1.622511695,cpu_usage
2025-10-30 00:20:00+07:00,1.782687938,cpu_usage
2025-10-30 00:30:00+07:00,1.523639986,cpu_usage
2025-10-30 00:40:00+07:00,1.672962145,cpu_usage
2025-10-30 00:50:00+07:00,1.691779924,cpu_usage
2025-10-30 01:00:00+07:00,2.022268917,cpu_usage
2025-10-30 01:10:00+07:00,1.701782618,cpu_usage
2025-10-30 01:20:00+07:00,1.813113206,cpu_usage
2025-10-30 01:30:00+07:00,1.643052545,cpu_usage
2025-10-30 01:40:00+07:00,1.675748631,cpu_usage
2025-10-30 01:50:00+07:00,1.454254953,cpu_usage
2025-10-30 02:00:00+07:00,1.599534173,cpu_usage
2025-10-30 02:10:00+07:00,1.46098503,cpu_usage
2025-10-30 02:20:00+07:00,1.690115989,cpu_usage
2025-10-30 02:30:00+07:00,1.762516868,cpu_usage
2025-10-30 02:40:00+07:00,1.556840912,cpu_usage
2025-10-30 02:50:00+07:00,1.467145706,cpu_usage
2025-10-30 03:00:00+07:00,1.603636447,cpu_usage
2025-10-30 03:10:00+07:00,1.624618991,cpu_usage
2025-10-30 03:20:00+07:00,1.627687847,cpu_usage
2025-10-30 03:30:00+07:00,1.738945899,cpu_usage
2025-10-30 03:40:00+07:00,1.431140454,cpu_usage
2025-10-30 03:50:00+07:00,1.790669199,cpu_usage
2025-10-30 04:00:00+07:00,1.418032181,cpu_usage
2025-10-30 04:10:00+07:00,1.719843421,cpu_usage
2025-10-30 04:20:00+07:00,1.825738791,cpu_usage
2025-10-30 04:30:00+07:00,1.747182744,cpu_usage
2025-10-30 04:40:00+07:00,1.768991569,cpu_usage
2025-10-30 04:50:00+07:00,1.67963642,cpu_usage
2025-10-30 05:00:00+07:00,0.007937492,cpu_usage
2025-10-30 05:10:00+07:00,0.008105915,cpu_usage
2025-10-30 05:20:00+07:00,0.007779487,cpu_usage
2025-10-30 05:30:00+07:00,0.007644556,cpu_usage
2025-10-30 05:40:00+07:00,0.007967794,cpu_usage
2025-10-30 05:50:00+07:00,0.007721303,cpu_usage
2025-10-30 06:00:00+07:00,0.007666828,cpu_usage
2025-10-30 06:10:00+07:00,0.009499774,cpu_usage
2025-10-30 06:20:00+07:00,0.007928533,cpu_usage
2025-10-30 06:30:00+07:00,0.007489,cpu_usage
2025-10-30 06:40:00+07:00,0.00793185,cpu_usage
2025-10-30 06:50:00+07:00,0.008555449,cpu_usage
2025-10-30 07:00:00+07:00,0.008317029,cpu_usage
2025-10-30 07:10:00+07:00,0.007946274,cpu_usage
2025-10-30 07:20:00+07:00,0.007683223,cpu_usage
2025-10-30 07:30:00+07:00,0.007730244,cpu_usage
2025-10-30 07:40:00+07:00,0.007712144,cpu_usage
2025-10-30 07:50:00+07:00,0.007548225,cpu_usage
2025-10-30 08:00:00+07:00,0.007815381,cpu_usage
2025-10-30 08:10:00+07:00,0.008002527,cpu_usage
2025-10-30 08:20:00+07:00,0.007821233,cpu_usage
2025-10-30 08:30:00+07:00,0.007788582,cpu_usage
2025-10-30 08:40:00+07:00,0.012524768,cpu_usage
2025-10-30 08:50:00+07:00,0.008741768,cpu_usage
2025-10-30 09:00:00+07:00,14.40329188,cpu_usage
2025-10-30 09:10:00+07:00,15.13069042,cpu_usage
2025-10-30 09:20:00+07:00,15.70287938,cpu_usage
2025-10-30 09:30:00+07:00,16.66850971,cpu_usage
2025-10-30 09:40:00+07:00,6.255876568,cpu_usage
2025-10-30 09:50:00+07:00,15.90578027,cpu_usage
2025-10-30 10:00:00+07:00,16.83673395,cpu_usage
2025-10-30 10:10:00+07:00,17.61776619,cpu_usage
2025-10-30 10:20:00+07:00,15.42978803,cpu_usage
2025-10-30 10:30:00+07:00,12.86824496,cpu_usage
2025-10-30 10:40:00+07:00,8.106304285,cpu_usage
2025-10-30 10:50:00+07:00,13.527648,cpu_usage
2025-10-30 11:00:00+07:00,0.007967502,cpu_usage
2025-10-30 11:10:00+07:00,0.008367285,cpu_usage
2025-10-30 11:20:00+07:00,0.008342345,cpu_usage
2025-10-30 11:30:00+07:00,0.00778835,cpu_usage
2025-10-30 11:40:00+07:00,12.03790327,cpu_usage
2025-10-30 11:50:00+07:00,12.44143446,cpu_usage
2025-10-30 12:00:00+07:00,11.45777048,cpu_usage
2025-10-30 12:10:00+07:00,11.43829659,cpu_usage
2025-10-30 12:20:00+07:00,12.21681967,cpu_usage
2025-10-30 12:30:00+07:00,11.45757536,cpu_usage
2025-10-30 12:40:00+07:00,12.12882729,cpu_usage
2025-10-30 12:50:00+07:00,12.72542823,cpu_usage
2025-10-30 13:00:00+07:00,12.33877272,cpu_usage
2025-10-30 13:10:00+07:00,11.79675396,cpu_usage
2025-10-30 13:20:00+07:00,8.456390758,cpu_usage
2025-10-30 13:30:00+07:00,9.384188065,cpu_usage
2025-10-30 13:40:00+07:00,10.25781848,cpu_usage
2025-10-30 13:50:00+07:00,9.926354,cpu_usage
2025-10-30 14:00:00+07:00,10.25502368,cpu_usage
2025-10-30 14:10:00+07:00,10.80452606,cpu_usage
2025-10-30 14:20:00+07:00,10.06599677,cpu_usage
2025-10-30 14:30:00+07:00,9.734718769,cpu_usage
2025-10-30 14:40:00+07:00,10.21272387,cpu_usage
2025-10-30 14:50:00+07:00,9.968429179,cpu_usage
2025-10-30 15:00:00+07:00,10.30096515,cpu_usage
2025-10-30 15:10:00+07:00,9.864597398,cpu_usage
2025-10-30 15:20:00+07:00,4.669020201,cpu_usage
2025-10-30 15:30:00+07:00,0.008451665,cpu_usage
2025-10-30 15:40:00+07:00,0.007694887,cpu_usage
2025-10-30 15:50:00+07:00,11.79202966,cpu_usage
2025-10-30 16:00:00+07:00,11.98068388,cpu_usage
2025-10-30 16:10:00+07:00,12.18900563,cpu_usage
2025-10-30 16:20:00+07:00,0.00781878,cpu_usage
2025-10-30 16:30:00+07:00,0.00945818,cpu_usage
2025-10-30 16:40:00+07:00,0.00897225,cpu_usage
2025-10-30 16:50:00+07:00,0.007706839,cpu_usage
2025-10-30 17:00:00+07:00,0.00815664,cpu_usage
2025-10-30 17:10:00+07:00,0.007687098,cpu_usage
2025-10-30 17:20:00+07:00,0.007954254,cpu_usage
2025-10-30 17:30:00+07:00,0.008004141,cpu_usage
2025-10-30 17:40:00+07:00,0.00783544,cpu_usage
2025-10-30 17:50:00+07:00,0.008199305,cpu_usage
2025-10-30 18:00:00+07:00,0.007855798,cpu_usage
2025-10-30 18:10:00+07:00,0.008054322,cpu_usage
2025-10-30 18:20:00+07:00,0.008812022,cpu_usage
2025-10-30 18:30:00+07:00,0.007743274,cpu_usage
2025-10-30 18:40:00+07:00,0.008378406,cpu_usage
2025-10-30 18:50:00+07:00,0.008777088,cpu_usage
2025-10-30 19:00:00+07:00,6.192411081,cpu_usage
2025-10-30 19:10:00+07:00,20.55769751,cpu_usage
2025-10-30 19:20:00+07:00,21.17667035,cpu_usage
2025-10-30 19:30:00+07:00,24.5442353,cpu_usage
2025-10-30 19:40:00+07:00,23.23721831,cpu_usage
2025-10-30 19:50:00+07:00,23.01085174,cpu_usage
2025-10-30 20:00:00+07:00,23.16230489,cpu_usage
2025-10-30 20:10:00+07:00,22.67033343,cpu_usage
2025-10-30 20:20:00+07:00,23.86430381,cpu_usage
2025-10-30 20:30:00+07:00,24.57131549,cpu_usage
2025-10-30 20:40:00+07:00,22.98736867,cpu_usage
2025-10-30 20:50:00+07:00,21.70209326,cpu_usage
2025-10-30 21:00:00+07:00,20.13920158,cpu_usage
2025-10-30 21:10:00+07:00,19.58765122,cpu_usage
2025-10-30 21:20:00+07:00,19.92455997,cpu_usage
2025-10-30 21:30:00+07:00,10.83312298,cpu_usage
2025-10-30 21:40:00+07:00,17.85034378,cpu_usage
2025-10-30 21:50:00+07:00,0.00790169,cpu_usage
2025-10-30 22:00:00+07:00,0.008349009,cpu_usage
2025-10-30 22:10:00+07:00,0.008600503,cpu_usage
2025-10-30 22:20:00+07:00,0.007874479,cpu_usage
2025-10-30 22:30:00+07:00,0.012780447,cpu_usage
2025-10-30 22:40:00+07:00,0.008348169,cpu_usage
2025-10-30 22:50:00+07:00,0.008297729,cpu_usage
2025-10-30 23:00:00+07:00,0.008601942,cpu_usage
2025-10-30 23:10:00+07:00,0.008212116,cpu_usage
2025-10-30 23:20:00+07:00,0.008413064,cpu_usage
2025-10-30 23:30:00+07:00,0.008047176,cpu_usage
2025-10-30 23:40:00+07:00,0.007780471,cpu_usage
2025-10-30 23:50:00+07:00,0.008081067,cpu_usage
2025-10-31 00:00:00+07:00,1.509911473,cpu_usage
2025-10-31 00:10:00+07:00,1.58753174,cpu_usage
2025-10-31 00:20:00+07:00,1.664076754,cpu_usage
2025-10-31 00:30:00+07:00,1.376900541,cpu_usage
2025-10-31 00:40:00+07:00,1.745558036,cpu_usage
2025-10-31 00:50:00+07:00,1.819901116,cpu_usage
2025-10-31 01:00:00+07:00,1.579035892,cpu_usage
2025-10-31 01:10:00+07:00,1.495262318,cpu_usage
2025-10-31 01:20:00+07:00,1.56414179,cpu_usage
2025-10-31 01:30:00+07:00,1.653775785,cpu_usage
2025-10-31 01:40:00+07:00,1.711957079,cpu_usage
2025-10-31 01:50:00+07:00,1.472811117,cpu_usage
2025-10-31 02:00:00+07:00,1.542611301,cpu_usage
2025-10-31 02:10:00+07:00,1.670411087,cpu_usage
2025-10-31 02:20:00+07:00,1.593530581,cpu_usage
2025-10-31 02:30:00+07:00,1.595774314,cpu_usage
2025-10-31 02:40:00+07:00,1.712206309,cpu_usage
2025-10-31 02:50:00+07:00,1.492362857,cpu_usage
2025-10-31 03:00:00+07:00,1.507555281,cpu_usage
2025-10-31 03:10:00+07:00,1.565008613,cpu_usage
2025-10-31 03:20:00+07:00,1.750636618,cpu_usage
2025-10-31 03:30:00+07:00,1.544387232,cpu_usage
2025-10-31 03:40:00+07:00,1.850803422,cpu_usage
2025-10-31 03:50:00+07:00,1.815915293,cpu_usage
2025-10-31 04:00:00+07:00,1.386626643,cpu_usage
2025-10-31 04:10:00+07:00,1.532489713,cpu_usage
2025-10-31 04:20:00+07:00,1.58264712,cpu_usage
2025-10-31 04:30:00+07:00,1.483294438,cpu_usage
2025-10-31 04:40:00+07:00,1.414032684,cpu_usage
2025-10-31 04:50:00+07:00,1.53127213,cpu_usage
2025-10-31 05:00:00+07:00,0.007346664,cpu_usage
2025-10-31 05:10:00+07:00,0.007482137,cpu_usage
2025-10-31 05:20:00+07:00,0.007442884,cpu_usage
2025-10-31 05:30:00+07:00,0.007424076,cpu_usage
2025-10-31 05:40:00+07:00,0.007105985,cpu_usage
2025-10-31 05:50:00+07:00,0.013382839,cpu_usage
2025-10-31 06:00:00+07:00,0.01064566,cpu_usage
2025-10-31 06:10:00+07:00,0.007261596,cpu_usage
2025-10-31 06:20:00+07:00,0.008719663,cpu_usage
2025-10-31 06:30:00+07:00,0.007811765,cpu_usage
2025-10-31 06:40:00+07:00,0.007878252,cpu_usage
2025-10-31 06:50:00+07:00,0.007445837,cpu_usage
2025-10-31 07:00:00+07:00,0.007307444,cpu_usage
2025-10-31 07:10:00+07:00,0.007383433,cpu_usage
2025-10-31 07:20:00+07:00,0.007505047,cpu_usage
2025-10-31 07:30:00+07:00,0.007601083,cpu_usage
2025-10-31 07:40:00+07:00,0.00740986,cpu_usage
2025-10-31 07:50:00+07:00,0.013267519,cpu_usage
2025-10-31 08:00:00+07:00,19.53100765,cpu_usage
2025-10-31 08:10:00+07:00,19.09743881,cpu_usage
2025-10-31 08:20:00+07:00,20.06237602,cpu_usage
2025-10-31 08:30:00+07:00,20.36080116,cpu_usage
2025-10-31 08:40:00+07:00,19.75199056,cpu_usage
2025-10-31 08:50:00+07:00,19.46236193,cpu_usage
2025-10-31 09:00:00+07:00,19.47148301,cpu_usage
2025-10-31 09:10:00+07:00,18.97524253,cpu_usage
2025-10-31 09:20:00+07:00,20.09521569,cpu_usage
2025-10-31 09:30:00+07:00,19.94039904,cpu_usage
2025-10-31 09:40:00+07:00,20.42692401,cpu_usage
2025-10-31 09:50:00+07:00,19.16434903,cpu_usage
2025-10-31 10:00:00+07:00,0.008498077,cpu_usage
2025-10-31 10:10:00+07:00,0.007888318,cpu_usage
2025-10-31 10:20:00+07:00,0.010051977,cpu_usage
2025-10-31 10:30:00+07:00,0.007844541,cpu_usage
2025-10-31 10:40:00+07:00,0.014971623,cpu_usage
2025-10-31 10:50:00+07:00,0.007553063,cpu_usage
2025-10-31 11:00:00+07:00,0.442890883,cpu_usage
2025-10-31 11:10:00+07:00,12.16250864,cpu_usage
